1585,2571,457,1704,2028,589,1580,2916,357,260,1079
1586,457,2918,1200,858,608,1265,592,1291,1136,1214
1587,593,318,2716,39,2797,1197,2762,1198,2916,1247
1588,2918,1079,1270,1307,1197,2716,3421,608,1220,1196
1589,589,260,1200,2571,1270,541,1097,2640,1291,2628
1590,1097,1246,1270,1307,2571,260,1036,1240,1197,1200
1591,2916,1198,2571,260,1036,3526,733,296,2011,3087
1592,1196,1270,2918,1265,589,2174,1198,2716,296,1079
1593,608,296,593,589,318,1580,457,2858,1196,1265
1594,1270,1136,1307,1234,1197,588,2797,1580,3504,1029
1595,2571,589,1200,2918,2916,1674,608,2797,1214,2174
1596,2762,1196,1198,2571,2605,1580,2683,1270,1097,1291
1597,1196,608,260,589,296,1198,318,1270,2997,1200
1598,1580,2640,1270,541,3527,1214,1371,1210,2021,329
1599,1580,1196,2571,1270,2916,318,457,296,780,1200
1600,1580,2918,780,2985,2571,648,1240,377,592,1036
1601,2571,2916,1370,1608,780,1552,608,1196,1377,2858
1602,1196,260,589,457,1265,1580,2797,2683,480,2712
1603,608,2396,318,593,296,3578,2571,589,50,1580
1604,296,318,593,50,2028,2890,2858,2762,457,1089
1605,318,587,2268,589,356,260,2396,2174,377,2716
1606,2571,1196,316,593,1608,2628,1370,2353,296,1552
1607,608,593,296,2762,318,1196,260,1247,2599,1252
1608,2706,2858,2997,785,1265,2541,2571,2699,1580,2694
1609,608,1196,593,2571,3255,589,377,39,260,733
1610,593,2571,589,296,47,377,2762,1196,1213,318
1611,1198,2916,457,1270,2858,2716,1200,595,780,1265
1612,3681,1196,2921,1198,457,2571,589,3494,1304,2922
1613,296,2762,592,2858,1210,1291,1200,377,480,2797
1614,1580,780,1527,2916,1676,1370,2353,1608,380,377
1615,3911,3317,3863,3481,3578,3408,3160,3751,3556,3510
1616,2916,589,457,480,648,1270,1036,1291,1517,2353
1617,1580,1196,1527,260,480,316,2858,1198,608,593
1618,1196,1136,593,1580,296,2571,1307,589,1230,527
1619,1196,1252,608,919,1208,260,1084,111,527,3471
1620,457,2571,593,589,2028,1196,2762,318,527,47
1621,3623,3753,3793,3755,648,3717,1580,3408,3948,3624
1622,608,260,318,858,2571,1198,593,1580,1270,296
1623,1196,541,1240,1097,589,2916,2571,1580,1210,2985
1624,589,1196,2985,2115,1610,1210,1608,165,1374,1214
1625,1196,260,2762,2716,2571,1580,2599,2959,3897,2683
1626,318,2858,589,2762,300,2571,1580,50,1265,2997
1627,2571,589,2916,3578,457,50,648,1196,608,2997
1628,593,1704,2858,1198,377,1097,1197,2028,1036,780
1629,2916,2571,1580,648,733,480,1610,377,1370,260
1630,780,1580,1676,480,173,442,1372,457,1196,1544
1631,1777,1580,597,587,1196,3255,1517,2396,2858,2716
1632,2918,858,1265,1198,2985,1240,1097,1307,589,318
1633,1580,589,608,593,2571,318,1196,260,2028,296
1634,597,1527,2916,356,587,2571,589,316,1265,1777
1635,1580,2571,589,1198,1265,1270,296,592,1240,2985
1636,2858,318,2571,50,1265,2396,1196,1580,2716,2395
1637,1527,780,316,1320,1544,1356,2628,260,1196,173
1638,608,1196,589,2571,260,858,1617,1580,2028,296
1639,1580,457,2916,2858,2762,50,1610,1210,587,1370
1640,457,780,2571,589,1527,349,1917,2858,1597,1377
1641,480,1527,1196,608,1917,457,1391,260,3578,1320
1642,1196,858,1247,1294,111,1278,1198,1270,750,2640
1643,457,1196,260,1580,1198,296,1200,480,1210,733
1644,2858,608,2959,593,2571,1196,260,589,480,296
1645,2918,3087,2797,2134,1777,2571,2717,1097,1210,1307
1646,3317,1580,3911,480,3952,3578,589,296,608,2028
1647,1580,2571,589,1097,1036,1291,592,3255,1370,1917
1648,608,1580,260,1247,1240,457,1198,1036,1307,1394
1649,2571,1200,1580,1240,858,1198,318,593,2028,1214
1650,457,2762,1200,1197,1036,1097,1704,50,110,1214
1651,1196,2571,589,1580,1198,858,608,480,2916,2628
1652,1580,2291,1196,2571,608,1270,1210,2028,260,2916
1653,2762,2599,2959,608,296,2396,593,2395,2712,2683
1654,593,1196,318,858,1247,1252,923,1198,1617,750
1655,1580,2571,1196,648,1265,780,589,2916,1270,2858
1656,2571,1580,589,3623,648,1196,260,2028,1210,2916
1657,595,1022,2080,2087,2078,1196,2137,1265,1197,1580
1658,589,2916,1265,2918,593,1527,2762,780,1097,1200
1659,1580,480,3578,1196,2571,3753,608,2028,2081,260
1660,608,1704,1196,260,1265,50,2762,1198,1213,2396
1661,593,296,50,1213,589,527,1196,2571,457,2858
1662,608,457,1196,593,318,2571,1704,2858,2028,480
1663,1704,1196,2571,589,2762,457,1580,260,480,1265
1664,1580,1,356,39,1517,1641,3255,1777,588,318
1665,260,1200,2985,480,1527,2105,3471,780,1198,1291
1666,608,296,1580,1704,318,2268,2916,260,1610,648
1667,1580,2571,1608,589,3256,2353,480,858,1917,1597
1668,2028,296,1196,1213,1704,1198,50,2858,260,1617
1669,1265,608,1641,357,593,2599,2571,3108,1196,1517
1670,593,296,1270,1265,1196,2918,2028,2762,2396,1079
1671,608,1270,1247,1307,2571,593,589,2174,39,318
1672,260,1580,2916,1210,1198,608,593,480,1240,1200
1673,1580,2571,589,2011,2640,2916,1371,1356,2985,329
1674,356,1,357,1641,608,1580,2716,2108,1784,2599
1675,260,2571,780,2985,1527,1198,1370,3527,1320,1036
1676,2571,608,1265,1527,595,733,296,1197,1036,586
1677,2706,2762,2987,2710,2699,2858,2694,2571,2959,1580
1678,2571,3578,2858,1196,2762,780,2716,2916,2628,1265
1679,2762,2959,2571,1580,1196,2502,260,3578,2605,1270
1680,1265,1270,260,457,2134,318,2174,1307,2640,2762
1681,1198,2918,1240,1291,1079,1200,1580,592,589,2985
1682,1196,1214,1097,1240,1270,1200,1210,858,750,541
1683,2918,2797,2406,1270,1674,2100,1097,260,3448,1958
1684,1580,1196,1265,2571,2762,589,318,296,3578,2918
1685,1580,1307,2797,593,318,2174,1663,1240,1197,3087
1686,110,260,2571,2916,1196,608,2628,377,1240,2858
1687,2174,2797,2375,1517,1265,1307,3253,2371,231,2915
1688,1580,2858,2571,1196,2916,2716,1,260,589,1527
1689,1580,1196,260,457,2105,589,780,1198,2985,377
1690,608,2571,593,1580,1196,1704,3578,260,2706,2997
1691,1291,1210,1097,2571,1580,589,2000,858,2985,2174
1692,608,1252,111,593,1198,296,1214,589,1230,2571
1693,1196,1198,589,1265,593,1270,1247,1580,2918,1240
1694,1196,2916,589,1265,457,1270,593,1210,1527,1291
1695,1196,260,589,1291,780,1214,648,1676,2028,1356
1696,733,1580,589,1036,1291,3256,260,608,480,2353
1697,608,1196,2918,318,1704,593,1270,1580,296,356
1698,1580,1196,2916,260,593,1198,1252,457,1704,592
1699,1196,1252,1265,1307,1079,1198,589,923,318,3504
1700,3578,3481,3510,3755,3897,1580,648,480,3717,2858
1701,2858,260,1198,2762,2028,2268,1270,1247,2716,50
1702,1196,1580,1270,608,2858,1198,593,2916,1197,2628
1703,1196,780,1210,457,2628,1240,1270,1200,1036,1610
1704,2571,1580,1198,1240,589,1270,480,1291,1036,1200
1705,1580,1265,724,2858,2710,356,2716,2959,589,2396
1706,2918,1265,1580,2716,608,2997,1197,1196,2791,260
1707,318,593,296,50,527,2571,1617,457,1265,589
1708,2762,1196,2571,589,260,608,2959,2710,296,318
1709,2918,3087,2174,2797,1663,1307,2478,1265,3448,2375
1710,2858,2959,2997,2716,2571,2599,1580,1265,2710,2706
1711,1580,1094,1673,1732,1958,562,587,2396,589,608
1712,296,589,2916,1097,2797,2174,1387,2268,541,592
1713,3578,3793,648,3481,589,3623,3755,3624,1580,480
1714,1196,2571,1200,2985,1097,1240,2640,480,2797,1527
1715,589,2571,1580,1196,3755,3408,3481,260,457,480
1716,2571,1580,2858,296,1265,589,1196,457,2028,1393
1717,608,260,589,318,1240,480,1265,1214,457,2918
1718,296,457,1089,318,593,2858,2571,589,2762,2028
1719,2699,2762,2716,2605,2959,785,2712,1513,2858,2987
1720,589,608,480,1196,260,2571,1210,3578,457,3897
1721,1517,1777,2797,3255,2144,1923,3253,2717,2716,3039
1722,260,1196,1214,3527,2985,2571,3471,2003,924,1350
1723,1580,1210,1527,316,2628,329,2641,1036,1320,1676
1724,608,1265,2571,1198,457,1270,3255,1036,480,2916
1725,2571,2916,1580,1196,589,260,2706,1610,2959,480
1726,1036,780,1370,1240,1210,165,592,1917,316,2641
1727,1580,2918,1198,2571,592,2640,1079,1265,1527,1200
1728,1029,2080,2085,596,2078,260,1025,1197,1196,1028
1729,3481,3949,3948,1196,589,3160,260,2997,1580,2858
1730,1580,1196,110,2571,260,1210,608,2916,457,1198
1731,608,2858,296,3578,318,3317,480,3408,1196,593
1732,589,1196,1580,2571,608,2028,3578,593,480,3510
1733,2571,1196,589,2762,2916,1270,1527,2918,2599,377
1734,608,858,1247,1208,111,318,593,1252,1196,1704
1735,1923,2321,1784,1641,356,2302,440,3255,231,223
1736,2918,592,2375,2174,2105,1097,2378,2371,3039,1270
1737,2916,377,1917,648,589,1552,480,2985,1265,260
1738,2716,2959,608,2571,3578,1196,1265,260,296,593
1739,2858,296,593,2028,2762,2571,1580,589,1307,527
1740,1252,593,1196,296,923,1247,260,904,318,2571
1741,260,2571,589,2640,1240,1527,1198,457,1200,1610
1742,1196,1580,1198,1210,1270,1240,2028,1200,608,1214
1743,1196,1580,260,589,1198,2571,608,1270,1036,1265
1744,2918,1270,2797,1307,296,1198,593,3039,1097,1394
1745,2762,1580,2959,2571,1196,260,480,2683,2712,2706
1746,2571,2105,1200,316,2640,1374,480,1356,2011,2528
1747,1196,260,1270,1136,1097,3471,1580,1265,2918,858
1748,1196,2571,1036,2916,589,858,1252,1200,1608,593
1749,1196,1270,1252,750,1580,1200,2918,924,2716,1214
1750,480,2571,608,1196,260,780,1210,2028,2916,593
1751,2571,1196,260,780,2916,457,648,2628,608,1210
1752,296,1270,1198,780,318,1210,1291,1214,2174,50
1753,2571,589,1196,733,1370,2916,377,780,1270,1610
1754,2571,50,457,47,608,593,318,1617,1580,1196
1755,1265,2918,1580,296,260,2571,1270,318,2762,1097
1756,1196,2858,2396,2571,1580,589,480,2959,2028,1210
1757,377,1198,1097,1210,1022,296,318,316,587,3527
1758,608,296,318,1580,1265,2918,2571,589,1270,1036
1759,589,1196,260,1923,648,344,3255,1676,1210,1198
1760,357,539,587,356,1777,39,7,3255,2918,1196
1761,1580,2105,1374,316,2985,2021,1375,589,2628,1676
1762,1196,2916,457,480,1036,1291,377,1270,110,733
1763,1196,2918,2797,1197,260,1307,1240,1210,2571,1079
1764,648,1517,1196,316,733,1608,165,3256,260,1270
1765,2858,2571,2683,1196,2716,593,608,2028,457,3578
1766,1580,608,110,589,1673,1393,593,648,318,296
1767,608,1270,296,593,1198,2858,318,2916,1240,2762
1768,2918,3363,1270,1079,1136,1208,1097,1247,1394,1307
1769,2706,2997,2396,223,608,1196,2699,593,2541,296
1770,2918,2134,1079,3039,1663,2003,1968,2144,2915,2716
1771,2916,2571,541,589,1270,1291,1198,1097,1036,2985
1772,2716,260,2710,2683,589,1580,1196,608,2571,2762
1773,608,296,2858,1196,2396,457,260,2571,356,1198
1774,1580,2571,1196,2916,1210,260,780,3578,2628,1270
1775,260,608,2571,1270,1200,527,2916,1214,592,2858
1776,1196,780,589,480,1240,1527,2640,1210,457,2716
1777,1196,750,1252,260,1214,589,1240,1200,1247,1097
1778,1580,1552,2916,480,260,1517,608,296,1923,1370
1779,2571,780,1527,480,589,1196,260,2716,316,1777
1780,1580,457,1036,377,1240,296,1097,592,1387,2640
1781,1196,1347,1580,1258,2716,1997,2571,1198,2161,480
1782,2716,2710,2858,2997,2706,296,2959,608,1196,2699
1783,296,1704,3893,3911,318,608,3863,3481,3578,3952
1784,780,1196,260,2628,1270,1240,1917,1200,457,1210
1785,1580,589,480,2571,3793,2858,3623,2916,780,3948
1786,608,1580,593,480,1196,3578,318,260,589,296
1787,2762,608,2571,1196,589,2599,593,2028,2959,318
1788,608,296,593,318,1196,2571,858,1580,589,2858
1789,2762,296,318,1196,2571,1617,589,223,260,1265
1790,589,1200,1265,2985,2174,780,1079,2797,2640,1527
1791,1196,260,593,1265,111,2028,2571,318,1617,1208
1792,1580,1265,2762,356,589,2959,296,1777,339,597
1793,2916,296,1240,377,2858,1200,2762,1097,2918,1610
1794,1580,1036,260,480,1610,296,1210,733,1270,780
1795,1580,2571,260,1240,1210,1200,1923,1517,1,1641
1796,1307,1394,3363,608,1136,1234,2174,1247,1196,3504
1797,608,923,1196,111,260,930,924,593,1212,296
1798,1196,608,589,260,1198,2571,1210,457,1036,1270
1799,296,318,1704,1196,589,1089,858,110,2396,356
1800,260,457,608,1198,780,1036,2858,1270,2762,1610
1801,589,1196,608,2571,260,1198,318,2028,457,296
1802,1196,296,858,2762,2571,1198,2028,1580,1270,50
1803,377,1527,480,1917,1610,1597,316,380,593,1196
1804,2571,1580,2916,608,480,318,296,457,780,858
1805,1580,1196,589,2918,593,1270,1265,780,457,318
1806,480,780,457,318,733,2858,1196,296,1265,356
1807,608,1240,318,1036,377,2918,1200,648,1610,1370
1808,3578,1580,3753,589,648,3793,480,2571,2916,3751
1809,2599,2716,2571,3578,785,2395,2396,1196,296,1580
1810,1252,904,908,2186,913,608,930,750,923,1284
1811,1196,608,260,593,296,2571,2028,318,2599,589
1812,2571,589,592,2797,780,1265,480,457,1200,1307
1813,608,1617,2599,2396,589,50,593,296,318,1580
1814,2571,1676,260,1196,1391,1210,457,329,648,1372
1815,589,480,2916,1527,2628,1210,1097,1240,541,1200
1816,1196,260,1387,457,608,593,1610,1994,592,1291
1817,1270,780,1210,1200,316,1198,1356,608,457,648
1818,1580,2571,1197,1097,480,588,589,1198,1210,595
1819,589,1580,2916,1270,858,480,608,2985,1197,2640
1820,1580,2571,1198,457,1036,480,1097,541,2797,2174
1821,1260,2186,260,922,2203,1212,1248,1281,3629,1252
1822,1196,1198,1580,2797,296,110,2916,1265,1079,1210
1823,2396,357,2858,1580,1704,593,318,39,608,296
1824,1704,318,2858,608,296,1265,1393,356,593,457
1825,608,296,597,3255,1580,2858,587,2396,457,50
1826,1196,2571,1270,1240,480,2985,3471,2640,2628,780
1827,1196,593,296,2571,589,2762,2028,50,858,527
1828,608,593,318,1196,2028,2997,457,1923,3253,2706
1829,2571,318,1196,589,50,2858,2028,457,1089,1704
1830,260,1036,2571,1200,1580,480,1198,1214,2985,1270
1831,608,1196,318,2683,589,260,457,1580,1265,785
1832,1704,318,608,296,1393,300,593,1682,150,2268
1833,608,50,2762,2858,2571,2028,457,1580,1617,1265
1834,1580,589,2762,2571,1270,1196,1197,260,588,595
1835,296,2571,1265,457,318,1270,1240,2134,2985,480
1836,296,2918,1307,1196,50,1580,2716,1270,2571,2997
1837,608,1580,260,589,296,318,780,1704,1200,2640
1838,3578,3481,3897,3623,2716,3160,2918,3793,3555,3755
1839,2571,648,2916,733,608,780,1370,3256,1196,593
1840,1196,1580,589,1210,2571,2916,1198,1200,1270,1097
1841,1704,2858,2571,1580,1196,2997,1617,1089,356,2396
1842,608,593,2571,2762,1265,589,260,457,50,2716
1843,1270,2571,1210,2916,1240,608,1136,1230,1198,1252
1844,2858,3408,3911,318,2762,3949,3948,50,296,2997
1845,608,318,50,1923,356,2268,1682,457,235,1089
1846,608,260,589,2571,1270,1197,2762,1291,2028,1097
1847,296,593,1704,1213,1617,2762,50,2028,2396,1265
1848,608,1580,296,593,2997,1196,318,2762,589,2657
1849,1580,1196,260,2028,1198,1036,780,733,1210,648
1850,1022,1270,480,2096,1029,1197,1032,2078,1214,1198
1851,260,1210,593,318,2105,1291,1356,50,2959,1372
1852,2916,589,2571,1240,541,1580,1270,1097,2985,2628
1853,1265,1079,3253,1136,1196,2716,1307,1517,1923,1777
1854,2762,589,608,1580,2716,1210,457,296,1240,1270
1855,2571,2916,648,377,1370,1917,1610,3256,1198,110
1856,780,2985,1200,1270,1356,1375,1376,316,3527,2628
1857,1580,1196,588,595,1270,260,1022,589,2081,1210
1858,2571,589,2081,364,594,1270,1210,457,1029,1097
1859,1196,608,2571,1270,318,1198,589,296,858,1200
1860,1580,2571,260,608,1210,2858,1036,1704,2640,1214
1861,1580,608,1270,480,2916,1036,2918,296,2028,592
1862,2997,1265,2762,1580,2716,2599,1,608,1196,296
1863,608,858,1247,923,3363,2858,260,750,318,1136
1864,3897,3952,3317,3930,3949,3481,3863,3751,3578,3408
1865,593,296,1923,3253,1784,2858,457,1196,2599,589
1866,1265,2571,2762,1270,1777,1923,589,480,356,593
1867,1580,2858,1196,1197,1198,1265,356,2762,2716,2571
1868,858,904,923,750,1240,2186,3681,1247,1267,541
1869,1196,608,1247,858,593,1252,296,260,318,750
1870,260,2571,2916,457,1240,1198,1270,648,592,1370
1871,1270,1580,1210,2571,1265,589,2797,858,2916,1200
1872,608,593,457,589,296,318,1617,47,2028,2858
1873,1580,589,260,2916,377,648,608,3256,2028,2918
1874,608,318,858,1196,2028,527,2571,2762,1198,260
1875,480,2174,356,1291,1036,1527,608,541,1247,39
1876,1196,2683,1210,589,2762,1036,2710,1387,2571,1240
1877,3481,3948,3751,3755,3793,2997,3863,608,3160,1580
1878,780,1196,260,1270,1917,457,2628,1210,1690,1320
1879,2571,608,377,593,2916,260,296,1265,1370,356
1880,589,1198,480,2174,2406,1097,858,733,2105,1704
1881,1265,1777,500,1517,586,3255,39,597,2571,1641
1882,1196,1198,1240,858,1200,648,541,1197,2628,2762
1883,608,1270,1079,1196,593,1704,2174,1394,1197,356
1884,1196,2571,589,1247,1036,296,858,1265,592,2916
1885,1580,588,2571,595,480,1197,2716,1029,1022,364
1886,1580,2571,2916,480,377,2028,1527,318,1196,3948
1887,589,1036,1580,2916,1291,1387,1270,2640,480,541
1888,329,1372,1376,780,2916,1580,1373,2640,2105,2628
1889,1196,608,2571,2918,1270,593,1240,2985,1200,2762
1890,608,1198,593,1270,1240,589,1580,1036,1704,2916
1891,260,589,1198,1270,2762,592,2858,2028,1240,1704
1892,858,750,1196,608,1247,1136,260,923,3363,924
1893,2858,2997,3948,3893,3949,2599,608,3160,3556,3863
1894,608,296,260,1198,1265,1580,1094,2571,457,150
1895,1196,1198,608,2571,589,1580,1197,1247,457,1252
1896,1247,858,750,904,260,908,593,2186,318,2571
1897,1196,1247,1704,3363,260,1580,1198,1394,2858,1213
1898,608,2858,1196,2762,589,318,2396,2571,1265,1617
1899,1196,1580,1270,2918,1210,1240,923,3504,2797,480
1900,2706,2762,2716,2858,2699,2987,1580,2712,2997,2605
1901,2571,1196,457,2916,480,1036,780,1610,1240,733
1902,1580,2916,457,1370,2353,1391,3256,1196,296,173
1903,260,608,2571,1270,1240,1252,1036,593,457,480
1904,1196,1270,2916,608,1291,1265,1200,318,2011,1917
1905,1247,1252,608,858,750,1230,908,913,1196,260
1906,1270,589,2571,260,110,1210,1198,2916,608,1240
1907,750,923,1260,912,1247,922,541,904,908,3435
1908,608,296,1393,150,2268,1265,2028,356,1682,457
1909,50,2762,2571,1704,2028,457,589,1265,527,1358
1910,2858,3408,1580,2959,3755,2997,1196,3863,589,3751
1911,608,318,1196,593,296,589,2028,260,1252,1193
1912,608,1196,260,296,1580,1265,1704,1036,2762,457
1913,1270,1580,2087,2080,1097,595,2096,594,2081,588
1914,2599,2997,1580,2396,1265,2858,1517,3578,3317,3751
1915,1196,260,1270,110,2571,1240,608,2916,780,2174
1916,608,1247,3363,1196,593,296,1084,260,3504,923
1917,2571,2916,457,480,1270,608,377,593,2628,1240
1918,608,296,1265,318,2858,593,356,2028,1,1641
1919,879,2120,1993,2548,1690,2338,606,842,2327,273
1920,260,2918,2406,608,733,1291,2115,1097,2174,1552
1921,1291,2916,1198,480,780,2571,1210,1270,2985,1240
1922,1265,608,589,1270,260,780,1240,2716,1079,39
1923,589,2916,2571,1196,2628,648,1347,1270,1527,780
1924,1265,587,339,1777,3255,2424,708,608,39,593
1925,608,589,2916,1198,1240,457,1200,1036,1617,318
1926,1196,1704,1270,1247,2916,1214,480,457,1208,2762
1927,1580,1270,1136,2455,2918,1394,1079,2174,1196,1307
1928,589,2916,780,50,1370,1704,3256,1552,1923,1610
1929,2762,2396,2959,2706,1265,296,318,593,3578,1617
1930,2571,2918,2174,593,457,780,1200,3087,2028,296
1931,1982,1321,1333,1196,1200,1198,1270,2517,1130,3499
1932,296,589,2571,1617,2858,1270,2028,1089,260,1197
1933,1580,2571,1673,608,3897,1196,260,3578,3317,1036
1934,2706,2716,2502,1265,2396,2694,296,2571,3578,1580
1935,3578,3510,3793,3897,3785,3755,3623,3481,3863,3751
1936,608,1580,2291,110,1196,593,3481,3160,296,589
1937,608,2571,1265,2797,1307,589,1036,1240,457,39
1938,1196,260,1036,2916,2096,595,1032,2087,589,2115
1939,260,1240,589,1270,780,1198,1214,2640,924,1265
1940,858,2571,1270,589,1036,1240,457,1291,1197,1580
1941,260,2918,1270,2640,1704,377,1240,858,1610,1210
1942,608,110,593,296,1580,318,2028,1196,1704,1259
1943,1196,1270,2716,318,2916,3253,1079,50,1777,1923
1944,2762,1196,2571,589,593,2028,296,260,318,2712
1945,608,589,2916,1580,858,260,1198,480,1247,750
1946,608,1196,318,593,2762,2571,1213,589,1036,527
1947,1198,608,1036,589,1200,1580,2916,1210,1247,1387
1948,2571,589,733,1036,1370,1608,1610,1270,3256,349
1949,1196,608,1198,2571,589,1580,457,1240,1265,1197
1950,589,316,541,1210,1676,1097,3527,1198,2640,2393
1951,1265,356,597,1580,608,1777,440,587,593,2571
1952,608,1265,1079,2858,1307,296,39,593,1196,3363
1953,1196,589,1270,1198,2916,2628,1393,2571,648,318
1954,608,1270,589,2571,1265,1704,1580,2396,50,2028
1955,2706,2716,2762,2694,223,1513,2605,2710,2858,2699
1956,1580,1265,2571,1196,589,480,2294,593,1197,1270
1957,593,1196,1617,2028,1704,1213,2858,260,50,1265
1958,608,587,593,1036,3255,2797,1610,1097,1923,1377
1959,608,318,1198,2028,296,2571,1210,480,1247,1208
1960,1196,1307,1270,457,593,1580,1197,260,1265,1968
1961,1196,260,1198,589,1240,2571,2985,1210,592,593
1962,593,3255,1704,39,587,457,2396,1682,2571,50
1963,296,318,593,1682,1265,2396,1094,356,1784,110
1964,1580,589,2571,480,608,296,1196,260,593,1198
1965,608,296,2762,1196,260,2571,1198,50,1580,357
1966,858,593,1196,1214,589,2571,1213,2028,1387,318
1967,2997,2599,608,593,2762,2959,296,318,2712,1704
1968,589,260,457,1265,780,1198,2918,50,1240,2797
1969,1265,1270,1198,1210,2028,1240,595,377,2174,588
1970,1252,750,904,1247,608,111,1193,1219,913,2186
1971,2858,608,593,2762,1196,1265,2396,260,296,1198
1972,2571,2028,318,593,1270,1580,1210,1036,296,1200
1973,1580,608,2291,260,1196,1210,1240,1198,1036,3948
1974,1196,2571,318,589,260,2918,1270,1704,357,1307
1975,1265,1304,1196,2599,39,1580,2858,1272,1270,3681
1976,457,2571,593,1580,1196,2762,2858,480,377,260
1977,1029,2087,2186,1022,1032,608,2137,750,1230,1
1978,1580,589,2571,480,608,2858,3578,1210,2916,296
1979,589,2858,1580,3793,3948,2571,480,3555,608,2762
1980,608,296,593,2918,1270,1198,39,2716,1252,858
1981,1196,260,2571,480,608,930,1270,2858,296,457
1982,1580,1196,593,2916,780,1527,377,1704,1270,1610
1983,1196,2571,589,1240,480,1200,2105,648,1374,1377
1984,1196,608,457,589,1198,296,593,318,1270,1210
1985,1580,1196,780,260,1240,1200,2105,648,457,1608
1986,2571,608,1196,589,457,2186,296,1617,318,1580
1987,589,1580,1196,377,733,480,2028,1270,260,1036
1988,608,296,318,1307,2918,1270,457,589,1198,50
1989,1580,2571,480,1196,608,589,2291,2174,733,260
1990,608,858,318,50,2762,1213,2858,527,1198,1247
1991,593,2028,318,50,2571,1196,2762,1089,858,1704
1992,1517,1777,2858,608,3255,1196,2174,1641,2571,593
1993,1270,1197,1265,2918,260,2797,2804,2174,589,480
1994,296,318,593,1196,2028,1265,2571,527,1704,2762
1995,1196,260,2571,2918,1197,1527,1198,2628,457,1307
1996,2571,589,1270,1291,1610,1240,377,592,1197,648
1997,1641,1580,608,39,1517,2858,2571,2997,1784,296
1998,1196,318,1580,296,1704,1307,589,1079,2716,357
1999,1270,1214,2916,1580,1200,1198,1210,858,2003,1258
2000,608,593,296,589,1198,1265,1704,2762,1270,2916
2001,2716,2710,2959,2858,2997,2541,2396,223,593,608
2002,2918,1270,930,2186,1580,1196,608,1394,1307,1079
2003,1022,595,1029,588,2085,1032,2078,1025,2080,2018
2004,2916,780,2571,1527,260,2105,1356,1240,589,2985
2005,2762,2706,2683,2858,2395,2571,1580,2712,296,1196
2006,2080,1282,1022,2096,914,1947,918,1197,1073,1032
2007,589,1240,541,1214,1210,608,1200,1580,1198,2916
2008,2571,318,457,1252,2918,1197,3363,1580,1200,1704
2009,318,589,1704,1196,457,1617,527,1580,1089,1265
2010,1196,780,457,593,318,733,3253,1704,1210,2268
2011,1265,1196,260,589,597,2918,608,3253,377,733
2012,1196,316,1240,1198,1210,377,1291,1200,2406,1376
2013,2916,1580,1196,2105,541,1270,1210,1374,780,3471
2014,1196,1580,1240,1097,1200,2916,2918,608,480,1036
2015,1580,1196,2916,2571,592,780,2105,2797,1036,1917
2016,1580,1196,260,457,592,480,1036,1270,1552,380
2017,457,1580,780,1608,1552,1527,480,1377,1196,165
2018,1270,3363,2571,1580,296,589,2918,923,1252,1265
2019,2571,1580,2762,1196,260,2997,589,1270,608,593
2020,1240,296,1291,2174,318,2797,356,2762,1214,50
2021,1370,2916,1608,1552,1527,349,1377,1196,1573,1597
2022,2571,2916,1265,318,1200,2028,1097,2762,858,110
2023,260,1265,1198,2916,2997,318,2918,1210,1197,2396
2024,1265,2174,1777,3253,3087,1307,1580,3255,2915,1270
2025,480,1198,377,296,1036,3256,1240,1704,1527,1270
2026,1196,260,1376,2105,2916,2985,2571,541,1283,1210
2027,608,593,1265,1270,589,457,1580,2396,356,1097
2028,1196,480,2571,260,1270,1240,2028,1210,457,1036
2029,1270,1517,1307,1136,1196,3255,1394,440,2396,3039
2030,608,589,1240,1097,1022,1036,2918,2087,318,2640
2031,608,2571,1196,296,1265,2762,2396,593,1270,318
2032,780,1527,329,1356,1580,2571,1917,2985,1240,457
2033,3578,2706,3408,2959,2858,3893,3751,3911,2762,3952
2034,1230,1288,2289,1307,2243,3363,1079,2065,3504,1394
2035,260,2571,2918,2797,1210,2916,1,318,1777,480
2036,1265,608,1641,1196,2396,2918,1,1270,1517,318
2037,3952,2858,3481,3317,3578,457,318,608,3751,296
2038,1196,1247,2571,1265,2918,589,750,2406,1210,1097
2039,1196,858,260,608,1198,457,1247,589,318,2571
2040,2716,608,2997,318,2683,593,2599,50,2571,2959
2041,1196,2918,2571,1270,589,296,1307,1198,480,2916
2042,2571,1198,1291,2985,480,2716,541,2105,1265,780
2043,2710,2683,2716,3578,2599,2712,2571,2502,296,1580
2044,2918,1136,1307,2716,1220,1294,1230,1278,3363,2791
2045,586,2142,588,2085,2042,355,2953,1588,1,1032
2046,1196,1265,608,260,318,1079,2174,1234,2571,3363
2047,2571,1265,589,260,2997,457,480,2716,1198,1617
2048,589,480,1196,110,260,2571,648,858,608,3354
2049,1247,608,260,908,1193,1208,296,1214,1219,1617
2050,1196,296,2858,2716,589,260,1265,2959,3578,1270
2051,377,2916,1580,780,593,1370,648,3256,1196,316
2052,2694,2959,2762,2716,2605,2395,2502,1513,785,2712
2053,3926,2454,3923,3917,2455,1580,3929,2644,1196,260
2054,2571,2916,780,2797,1291,2628,2858,457,2985,2762
2055,1196,858,608,2571,589,1036,541,1097,1982,1247
2056,589,2916,1240,480,858,2985,296,593,1036,780
2057,2858,2716,296,1265,1704,2959,1196,608,318,2997
